7626109989.51983	7684368760.14314	7825011118.99854	7996192391.53669	8273959344.10253	8675536771.98443	9183569443.21023
7338570248.03370	7554787419.09507	7975265868.89718	8778577064.32229	9709377448.41003	10630079942.5592	11486662111.8621
7741407908.87730	7836510714.06911	8026360627.53218	8321133352.84103	8727030496.53897	9236771594.60555	9891686906.53861
7729774999.57559	7707003229.74882	7746289779.69072	7820222673.01525	7934484842.35769	8109971174.43610	8378656499.66527
7684343907.19613	7634917904.17101	7653019304.49204	7698239657.12751	7781305952.21325	7926746628.51418	8153436350.79579
7556078029.23238	7698232157.08565	7881007166.53733	8031156947.26291	8267092723.19544	8984358493.06165	9746820662.05584
8218720644.46131	8469084563.21290	8797448693.78077	9180902845.31101	9685073857.40814	10429762234.3385	11268159040.4181
7506004233.89256	7582561869.97030	7741487331.16960	7914946008.90305	8135673615.50696	8479502452.58893	8994430988.81679
7557123830.87668	7692420308.21910	7854571123.13087	8008815027.28668	8249420196.93858	8673550299.10116	9218256779.14346
7527697800.02635	7527476987.38574	7576602814.68900	7638568997.26145	7758266574.93387	7986245231.64479	8304252165.50117
8322883484.60711	8163058202.98077	8071670544.21521	8021092327.06018	8022495943.22291	8092052317.60819	8239920060.59469
6905158092.78263	6954807805.61911	7064383736.47226	7179225521.50342	7368855090.83677	7674899578.86070	8216373157.09826
7615196988.89383	7783367133.09725	8017078151.87481	8252810409.02942	8626054251.37524	9281915460.14022	10048757994.5160
7780406853.78696	7934401020.19355	8119744264.71499	8282236881.73726	8502973610.00146	9022679966.69169	9733283656.42889
7414358132.53334	7492988948.87414	7611728943.78218	7757129250.39795	8011908736.97257	8425014111.61377	8961444192.78341
7432328970.42389	7463017836.19817	7590713035.17206	7743452684.86764	7973649999.09606	8303096024.96907	8774837959.26008
8190047852.60003	8323586820.44422	8569784850.22458	8836509075.88965	9128568885.96984	9487171325.06306	9957967783.38945
7635194693.78025	7593803972.78702	7618307319.11767	7656740898.71843	7719188500.11664	7853264320.15044	8090074106.67137
7844871245.96841	7713417992.16771	7660889315.18004	7633866837.35853	7641632351.96164	7709318949.83477	7861370874.56505
7840728492.40422	7664074240.23827	7571722517.47040	7512737203.29255	7478419372.52948	7483186749.48410	7563900766.75002
7469301411.13426	7385776565.92461	7367691952.83777	7369394861.66478	7392204373.60201	7450211846.09473	7593882198.42622
8068314390.73091	8023837611.88418	8081790903.58665	8162566844.78692	8308996338.95839	8523114366.22157	8846347296.67405
8383978529.80757	8099924678.14320	7922507347.84396	7797263125.06654	7710785558.78922	7664264437.56792	7692519625.16840
7826520006.94218	7627864577.64344	7515638454.98428	7438181174.12010	7388925555.74315	7382684542.34734	7478419343.44261
8938420066.90520	8587260633.17911	8325595271.71912	8115168515.34280	7942137025.30651	7819298559.39134	7786870281.16867
9247567928.80874	8914167424.30157	8639942239.92792	8418738540.25815	8222717803.10548	8080489066.22902	7971053802.25612
6998900193.03137	6914783008.39282	6888365426.91997	6906693947.59914	6952611710.76351	7043644317.98464	7252481292.90460
6849853814.20141	6853598238.45304	6896744651.31814	6951227298.73062	7040795593.75811	7228330869.06700	7630260275.82248
6918633589.35449	6950300027.33138	7020048540.30474	7092175440.95962	7187124798.82692	7403266074.33494	7857452705.24807
6983331091.54318	7008701674.49252	7067971020.09864	7125745549.72141	7218907422.54101	7436731305.67875	7808978364.60145
7513589964.65960	7445587089.23611	7430774103.55214	7449033100.65477	7513665538.96945	7634532210.28801	7828292296.35757
9539084872.09893	9090258362.59130	8745967396.11376	8481657592.56948	8258115322.07633	8133985355.20809	8044735484.81929
8569757361.15122	8189251395.07989	7914347137.72459	7713080389.36323	7556773488.39761	7483508167.88962	7521493909.99844
7079211196.08304	7006802181.73006	6977147313.60805	6965577760.61118	6978039941.60856	7075625338.32302	7346926133.10066
7303719119.35941	7191372708.90381	7127849201.03952	7085904277.24052	7070113264.16878	7107670662.93530	7257164765.94676
7386926893.75626	7248428240.87155	7173888765.41569	7120422524.64193	7099225856.75144	7122560103.09129	7256931405.44933
6973568528.98411	7045734353.24646	7170165068.06741	7297541220.39486	7457269299.79946	7718612734.86088	8140987856.14139
7858405205.42730	7699375386.06628	7621930943.94223	7574269515.26960	7559104341.00759	7603253595.52965	7738385538.22563
8714431409.85855	8394493843.06593	8160784960.74076	7965752781.35820	7806208568.11090	7698173875.27193	7679711011.56862
7686427684.91768	7477263116.82257	7349239698.54391	7262564231.35246	7204650412.05775	7194541098.29374	7299008412.60683
8640206484.88087	8372776820.28244	8205057900.54733	8060996968.78426	7870854626.83520	7806618345.48938	7758139194.74777
9351270744.97630	8929180117.23590	8584281935.93593	8291778163.60730	8052245181.32799	7887942318.86213	7777613513.85362
9700552886.54960	9325212064.22249	8991377546.85642	8695121591.74242	8417767652.71216	8213238698.30438	8036655475.43499
9125848260.06015	8801528856.80482	8519652623.56984	8277975608.11861	8083680436.28866	7922734179.02168	7798622861.56513
8713858675.61454	8304784596.44127	8004007889.90769	7770797004.30548	7583847194.64919	7501378621.76980	7490391893.43120
9489337567.84493	9054427905.89761	8721466048.33972	8481620254.82138	8217875107.57455	8020342356.28203	7884357222.77026
8531328305.00387	8146954637.59438	7872286177.96565	7669232591.15966	7505357765.55119	7399999141.35961	7360773611.63315
8297108425.99504	7975150843.60818	7735539123.08137	7555963572.19804	7430636184.71789	7353801547.72576	7328479716.48032
7349561490.09326	7186783100.49577	7079502898.35778	7010419360.17637	6966134223.44326	6967360078.21627	7033221054.50268
8069673971.85459	7787442210.32272	7580808764.22700	7428748186.09598	7318522547.50906	7250083843.96199	7248183593.69152
8955288744.22654	8487031543.72480	8122980626.68690	7841624730.92703	7638177484.00831	7521958064.73623	7475958196.85029
8701147715.48419	8340329235.37848	8044538756.93476	7812535167.92769	7641513342.49430	7537994373.26030	7480538145.54113
7835242646.69112	7582812960.78470	7409109487.42511	7282405707.98922	7192102888.65984	7162485933.27877	7179927553.38561
8201297696.48252	7885008072.25768	7661277958.71362	7492441977.31375	7365998133.86467	7290943938.67409	7273182386.17841
8652770117.94424	8277644666.13664	7997179685.98297	7791746181.23539	7638531278.40788	7539642675.18590	7479947672.17750
9432064033.56826	9078621006.60686	8771734325.86432	8444444101.40858	8136152200.54773	7949359946.05106	7790374688.76424
10418393830.7133	10006364897.9882	9648758687.34201	9341450263.57624	9161190244.49301	8908641742.70854	8684014350.60724
10202197566.1514	9794328239.12059	9440360728.00060	9140651309.35920	8899072288.57377	8709078793.35655	8502467116.05586
10532442922.6038	10136306294.2067	9779883350.07042	9475926050.10402	9236081796.70559	8982375926.36282	8765245234.68001
10323034453.1558	10040185314.4611	9726323348.96542	9389926600.92923	9092681550.86816	8881861977.46245	8681937274.30218
9847048048.10452	9396333475.61222	8998622305.27599	8674618388.01474	8396627806.62213	8141553764.73218	7948576092.99395
9598865459.23009	9166782044.63074	8823353660.63790	8523108237.71883	8192900766.49549	7997796008.12574	7835879369.34389
10611802701.0863	10218437433.8329	9882464280.44368	9586549584.35668	9362861424.14421	9105301338.23188	8896944284.15893
11502371903.5630	11095032050.0436	10739798816.5411	10390450589.1226	10153791036.6517	9911949422.29690	9666655714.21992
11423147785.3899	11035082799.4156	10662451462.5085	10321948298.6794	10050084922.2543	9753202809.42143	9483450387.06988
9099069840.85769	8681354664.88506	8343742613.30251	8076495590.44603	7879651097.50708	7795359322.71899	7770926381.98727
9530453286.13658	9099706406.04836	8725955833.82527	8422160210.75574	8174259587.43997	7971519305.11721	7816434710.49513
10245213182.4255	9881981317.80839	9504954143.93739	9189694025.15062	8919461581.90985	8705088619.45781	8472529286.52592
10576368641.2942	10164326684.8965	9804520209.11153	9490252497.88541	9255199965.97160	8992860563.41100	8789854800.26992
9175735043.71299	8771227085.45581	8460670422.32168	8209760448.02791	7958611088.32955	7823870525.36058	7719580286.31296
10713759626.9484	10277332756.1360	9904519373.71020	9580346388.79684	9387471809.81605	9111722035.35314	8891259716.26188
10465059086.1752	10046453001.2794	9837342233.65263	9451107672.56571	9175908639.23742	8956887071.30623	8722180007.93313
11221328165.8039	10758636730.3627	10312595632.5050	9929389044.04120	9677014003.29052	9435521297.20553	9227613013.46097
10652569611.8334	10255519720.2861	9826084966.74473	9431339375.86618	9145522183.55641	8945192617.16032	8762604480.61921
11142046774.6452	10662278240.9906	10201058074.0228	9782366081.42576	9464423032.40968	9193850977.54931	8940333493.97205
10731262690.8877	10347139217.3579	10019558575.1235	9686061339.02044	9400862807.57256	9153276904.64676	8879470418.09527
9789370940.60910	9415291962.70044	9088052249.23341	8821631208.19489	8543550289.55681	8323349623.47578	8143878889.48080
9681848133.14580	9365556219.09519	9164427293.58311	8932419034.84987	8645622474.31699	8396794452.00176	8220712682.37372
10537481849.9740	10145262137.5177	9807671859.27645	9547176756.53191	9326091074.81068	9086958975.57013	8832544182.70413
10350758362.6464	9859751318.28446	9405253076.29719	8975105767.81837	8557809476.48188	8246002173.62590	8041067946.05975
9843749011.49700	9484573159.74679	9149615150.48031	8895928793.91093	8636313673.20438	8387063838.92244	8188893713.53259
10258230785.2943	9909067792.88241	9552286329.23143	9247859615.77980	8964007208.76803	8730616328.51313	8523119449.11547
9648057894.77527	9221152331.45119	8793663990.02339	8461264390.51218	8171834971.45480	8024513198.19436	7886275037.18109
8829420908.44519	8432896024.15318	8134885327.40891	7911678812.44090	7730279307.45200	7627814132.20655	7559196699.43860
8580234826.30279	8160371571.00102	7841255418.44331	7614327515.45740	7438067884.73033	7328119986.76995	7304115433.17169
9492321034.99504	9110996989.33140	8811892954.17752	8548043022.22706	8275019464.22661	8111672818.67501	7967165281.73026
10163667690.4701	9862561890.30162	9442940934.84374	9089656719.53789	8833119985.65846	8589067629.29402	8373766779.22491
10751207711.5400	10319850909.1498	9912679082.13602	9563207196.46714	9305924805.29685	9054689399.37552	8864132479.94210
9577862376.21272	9190192433.86875	8833768010.24884	8498598297.01965	8214685108.96573	8042061531.29154	7909961563.42332
9308371282.99510	8868367546.54430	8508759732.66750	8206944653.25733	7972110145.13274	7836612719.68482	7742640542.72909
9431951547.61217	9038069271.69371	8716402831.78926	8461135230.70979	8196435113.87276	8041433288.04634	7915440193.65116
9940190176.38482	9575218657.64084	9278275001.17904	9027527503.26219	8875852434.70194	8634099435.76394	8412375319.61936
9958210362.28887	9573233750.93649	9245305647.72000	8966179195.73707	8732828089.91032	8529562624.55087	8353969008.97391
8760417282.21431	8398005070.81312	8100416998.34414	7871612196.27271	7693731787.58238	7608922029.81572	7564447982.63831
10422360372.6732	9926544646.30846	9528197887.23805	9195043457.92871	8900504136.24186	8700235805.83890	8506262039.64890
9787822582.47462	9381877124.67565	9038702020.62511	8749021674.56799	8527428049.81037	8344926063.57724	8176816351.91132
10777125848.8760	10387312631.8135	10031431962.9359	9717056001.79612	9475865756.74517	9212583902.87608	9007498748.14120
10646899670.6729	10410763489.9772	10002909456.7132	9649268680.57841	9390141477.70695	9221776291.57727	9031355088.24515
10362471314.4154	10085621762.2416	9512218819.07851	9050512009.35309	8694401301.43183	8454378921.91566	8279671212.96303
9280141600.48896	8858002932.42737	8534662615.28383	8261765217.31451	8019859742.66732	7877596276.03952	7838298283.40062
9673014853.93175	9314112867.40824	9007567136.77266	8747632415.56780	8482558447.38423	8287936240.50546	8117350231.25051
9969325487.19117	9932439377.12252	9667647571.21296	9174960925.26859	8769835179.44696	8543981612.03456	8375668826.85682
10258059618.7221	10025787327.6957	9703408376.68029	9369408472.15135	9119108899.43116	8966437163.24409	8786134140.73865
11277462829.9681	10858643548.6293	10473265792.0765	10116915559.3223	9896085740.15689	9638515366.53742	9405573839.63242
10324324527.5766	9857226855.95751	9458042715.86535	9048592309.80248	8644696395.94900	8385523821.63732	8199667813.42779
9617851531.20580	9214558207.52454	8866153811.45565	8569587423.05063	8336623756.50703	8141976088.54311	8004405159.67378
10148850744.0927	9791068993.46597	9506722141.49394	9212520777.25242	8980087905.35979	8757382803.59866	8572256589.82625
10436687533.7449	10048364692.5927	9695940495.51932	9378433662.72469	9101077082.07742	8908350814.93605	8700362823.35499
8108485501.05434	7831299251.57190	7633162912.37928	7490032790.69266	7380907949.99256	7328079725.42673	7328747005.11280
7466921757.34675	7297903504.64298	7216112915.15420	7208539008.01122	7249627663.09143	7358313270.04411	7582433404.95099
7195198564.34730	7104311008.19140	7071324424.10739	7068422204.26070	7088513710.54175	7143240628.02422	7272961007.82083
8568421706.35331	8250761697.25610	8044471244.71602	7892879927.68023	7783187397.15403	7723545355.83143	7778825146.76516
7906485540.47481	7687496226.55046	7543361920.75554	7438622021.22615	7374350140.73378	7361279312.00913	7475624884.34096
8654509597.36234	8353617474.40248	8144745288.18813	8008672451.58748	7930561641.59157	7890925419.85923	7974519590.39695
8733390144.75674	8402265189.40817	8155738717.08595	7967751045.29058	7829307287.02613	7751908858.25468	7733317503.79314
9299504591.94089	8959792976.35675	8693150662.34229	8475218353.61096	8285009119.37562	8190230237.74369	8085187914.93343
9736161546.03074	9376804687.82804	9072849945.00432	8818883758.98561	8605840529.66270	8458544101.32783	8332624147.45423
9466859604.07132	9119435711.21906	8822599795.86845	8579775770.36757	8370187122.83573	8228843348.20872	8112574003.69616
8285260247.90375	7977798015.53571	7777037220.34789	7639536304.23351	7563452899.91541	7565920680.77523	7668137662.29780
7866369504.84499	7665513446.80489	7555420165.39115	7483625647.08264	7445443994.46103	7464238617.96199	7564003902.03413
8059547661.75098	7835500644.44991	7698587585.65227	7598063070.61843	7530334849.01571	7505130901.09784	7573242624.05133
8267090304.01233	7985274486.85533	7809973149.21298	7676632571.31686	7581566281.72108	7539675504.17621	7648353236.44854
9642351677.66572	9435997090.36874	8989455224.02551	8626614947.76851	8352629293.53476	8161188808.88912	8170031221.16399
7182005710.80470	7171001245.96456	7211592089.54325	7284715283.16785	7397106473.84810	7602763316.45117	7958389947.93787
7861788691.18804	7729372751.46574	7674004830.85959	7649062462.39770	7671511691.70611	7769339923.85136	7961877419.72373
7810373071.86682	7655722385.72182	7569672536.45786	7514707972.14251	7494114060.78201	7539804616.74657	7665586823.63963
7507800605.91789	7412861973.79179	7374985892.55992	7354059921.48742	7353027173.41208	7388979113.81200	7545288983.95987
7560498640.23906	7465546176.06285	7427169718.87120	7402229831.38425	7398173159.75241	7444127421.34472	7660184332.85197
8214849433.21150	8152562323.07131	8175483333.76426	8234176294.39774	8338447584.27137	8540361466.34651	8885043418.26833
7157864614.60435	7238039564.18518	7367010368.81950	7486082470.77735	7606242337.87170	7768474469.50172	8089243004.60560
7394550846.55502	7486523883.56495	7617557027.26121	7735935641.18148	7882745982.46774	8183251411.63685	8766673211.46328
7441643063.00013	7496312326.78112	7591796107.70683	7706063338.13359	7880327590.45259	8196274595.72314	8639488772.29741
8376893599.80566	8211635525.72613	8115204383.61266	8044438356.67184	8024524998.61536	8071106082.52706	8201766575.43233
7075991390.35899	7156619779.09117	7289400548.28692	7479346231.38324	7735948162.34155	8111901315.36590	8687733495.43457
7365880580.45970	7408885554.14786	7497625469.63040	7614062404.72080	7778061834.41737	8031215691.48498	8424815222.76264
7465540002.22751	7584654381.78609	7738170123.03185	7878620737.85271	8052903932.26284	8391795021.84052	9068542877.74913
7425431202.08250	7510646846.97588	7636033944.54657	7747834704.12271	7861745810.53712	8012964061.99663	8330559637.91813
9176996185.47211	9444253056.22180	9884498223.19748	10461566234.2324	11190006352.1546	12013729458.7343	12855374502.1101
8194057118.49800	8304622751.11375	8479121319.50117	8709935667.12772	9021469562.87551	9451005984.32812	9961682649.20186
7576947120.91553	7666196555.25821	7792228632.87029	7905403803.72861	8047773370.14513	8326785694.96080	8769365942.76119
7739450352.87105	7838127154.31768	8006268325.89771	8209113130.02222	8512324073.72831	8932076271.66078	9444711609.68528
8021852845.51903	7979137465.04928	8029970925.43876	8121070952.06809	8278779580.66784	8505891308.31999	8803436491.33346
8061103581.10551	8217961684.99824	8464577317.42853	8758651050.76624	9186703381.70574	9787720735.07415	10534000592.3102
8165113242.06690	8313292576.97378	8542000858.64996	8896092234.75046	9377751897.73384	10031913404.0081	10782882541.9189
8168681697.21728	8196945542.55741	8316772619.11899	8497889608.47998	8730154386.30833	9031957124.93071	9436667202.24894
7966503267.48087	7934160619.78921	7970764504.88141	8053275093.48572	8200162430.24511	8416832540.55248	8715666935.35537
7905197961.50049	7784306889.72274	7735512501.67507	7705843959.67453	7696424689.43871	7724858838.77745	7835260203.72443
9157042400.51161	9419520481.80986	9792216785.09017	10181536490.9215	10636301269.8999	11206832635.2412	11965924809.6208
8480513661.38168	8720866697.36021	9101395524.01760	9658860971.12494	10452588010.8672	11251255679.6426	12004196537.7546
8400801479.78526	8455728479.79400	8573805177.23047	8758601998.12817	9010197598.47393	9346764186.48117	9802249063.77288
7937870879.44805	7915030300.96706	7952557778.68146	8005612693.48856	8108730300.22596	8289865354.99955	8563424605.56567
7466522959.20142	7491856195.73770	7556498379.00393	7619311319.01007	7748036444.94432	7988396326.18272	8317557170.93842
8115775785.38965	8283846690.89196	8534238856.63599	8798105922.36110	9158569963.05259	9669933188.63719	10294151760.8551
8082380387.76579	8199634675.21113	8418808833.87450	8663747019.49251	9007214657.99766	9672919487.55201	10418940147.7283
8576540036.14819	8835310648.03489	9261351598.53161	9995780992.15440	10792388642.5586	11582689481.1823	12327618905.0649
9467770108.78875	9634079551.65581	10047576779.7975	10679976640.3492	11408059433.3310	12152142915.2226	12866367968.8510
8552837217.81151	8647740612.22379	8927626757.28832	9363365872.13835	10037671847.8560	10799649199.4751	11513004820.0671
12408485351.5272	13250048422.1143	14182425485.3497	15102506603.7720	15993118638.1436	16869886862.2665	17770284769.4603
11311027652.4665	11663156829.0839	12238221091.3345	12850477385.2735	13510213853.7323	14263190508.4643	14999264766.8075
9022696305.66530	9165229327.86407	9332372950.55350	9659926633.82606	10332030342.2268	11115184308.5288	11853954763.7722
9642063595.39960	10106420251.9735	10838621268.9033	11602503837.6760	12374037193.4018	13148413701.5254	13881034071.8141
10483986992.8681	10745391317.8621	11294142952.8073	11994330758.7266	12710020986.7501	13433879065.2689	14125451006.8376
10867721700.4723	11540321487.0633	12356291709.3396	13166774489.0731	14052306154.6009	14965398281.5261	15855980282.9214
9630119114.79611	9811195054.97389	10257923930.3358	10828345164.3399	11566019135.5735	12356217444.1258	13112449234.4153
9369011104.47864	9648068978.06393	10144522492.3432	10844452658.2082	11619073970.9997	12390890710.3841	13117812380.4432
10430539043.9491	10754229158.9960	11275791147.0886	12165124021.9581	13075341816.5404	13968754967.5897	14844429016.0226
15811852995.6572	16627650482.2698	17439746325.4481	18318096554.6073	19179337783.3481	20025518285.8842	20846485122.8755
13957830906.3830	14560373528.5535	15157661168.8679	15750587106.5157	16359317540.6088	17057841570.5885	17784140014.1488
12928122164.1064	13450219692.1930	13948998561.6763	14475674171.9783	15173083370.5521	15887902782.0966	16584964342.9517
12178577074.3697	12689189302.4349	13203455075.9542	13779563311.6741	14402353006.3675	15108253939.0159	15792260082.8799
10018509738.6080	10188371862.0147	10556104027.7806	11159701388.8756	11883491098.8862	12616258743.6123	13323888524.6260
13243794502.1499	14061197810.6354	14910068986.3893	15776003666.4289	16632708101.2655	17454494502.6854	18235272608.1237
13229255689.4901	13766598759.8237	14315783011.3730	14936953904.5199	15654060608.6946	16405423479.8683	17140945329.5309
14012955968.8236	14506324095.0988	14975530753.5637	15517809918.1480	16093108994.7140	16775322018.2593	17456845889.1291
13528842376.2977	14055586134.8736	14597524583.8743	15128473564.1767	15693640353.0755	16296833959.0349	16934927011.0020
10519893774.6542	10645367497.3472	10942029507.3802	11615517562.3448	12317023875.9036	13028400927.5279	13735451127.0839
15232211964.5707	16186716527.0876	17160497850.4468	18120333612.6958	19079273867.1675	19995359167.5633	20910848064.9963
12226714730.0089	12817282134.7460	13409052807.9182	14079436283.4619	14825427512.3726	15597017551.4392	16353179451.6651
14009249680.5811	14457953407.6526	14981239809.1405	15612446615.7982	16320738751.5888	17064734515.0920	17784723909.8295
14811182503.3240	15322902761.6510	15818396356.0878	16325260823.6419	16884838006.7184	17555730776.6298	18235509303.1148
13660566059.9829	14166522032.8224	14665837512.9387	15172150374.5006	15768626706.9014	16461053471.0633	17134751247.7945
15284530652.0917	16228319200.5357	17168051414.7729	18098471981.9535	19025194414.4292	19927986009.1929	20811983074.1470
15712021718.9761	16325346656.2195	16926390171.7947	17480032397.2092	18094145221.6969	18644123926.5597	19347956005.6918
17520784118.8978	18069043284.8819	18600262328.1600	19166437211.3797	19726006005.5031	20277417318.9847	20865057405.2577
15837173110.7263	16380324372.0195	16954723106.3755	17523072810.4117	18047501334.2943	18643900567.2073	19244861723.9785
12156909949.9152	12688865512.6530	13135196868.4941	13728383057.6875	14434073745.2847	15130808700.2426	15807928394.8716
12120740207.1179	13146654268.7801	14191990194.7210	15217774643.2359	16237438219.7062	17235921814.6402	18229068314.6902
12237999281.7667	12854099490.5606	13524741958.0903	14243890242.7441	15030915446.5845	15827069835.4609	16601585033.5402
12958852319.5318	13413219005.4983	13872905275.1348	14495374626.4982	15202253260.2903	15935996175.7414	16643054245.0689
17033937100.3488	17559623784.6685	18025103428.0467	18468583333.5591	18981696110.8064	19550782531.4469	20161784398.7985
